,true_model_idx,pmp1,pmp2,pmp3
0,1,0.8670588163057734,0.1329411834693466,2.248800037152868e-10
1,1,0.48983688864680125,0.5092813745957013,0.0008817367574974148
2,1,0.5289874138993278,0.4707503050358682,0.00026228106480397366
3,1,0.34818730235653306,0.6063014640841559,0.04551123355931094
4,1,0.961444125553777,0.038555874446218316,4.695883278990818e-15
5,1,0.7511132064403433,0.24888668617599166,1.0738366489385364e-07
6,1,0.7225825330985938,0.277417120188368,3.467130381714591e-07
7,1,0.8731110911623658,0.12688890869135996,1.4627422563080556e-10
8,1,0.34818730235653306,0.6063014640841559,0.04551123355931094
9,1,0.2579116201103041,0.5525380987038815,0.1895502811858144
10,1,0.7907710999914307,0.20922888218668131,1.7821887927646657e-08
11,1,0.34818730235653306,0.6063014640841559,0.04551123355931094
12,1,0.534591200361766,0.4651886654617822,0.00022013417645192447
13,1,0.8336424270345727,0.16635757110220045,1.8632269636520356e-09
14,1,0.3814240005283223,0.5978144413528939,0.02076155811878381
15,1,0.9906150248152928,0.0093849751847072,4.6941114223215714e-20
16,1,0.737044270135376,0.26295553642802133,1.934366026650965e-07
17,1,0.3814240005283223,0.5978144413528939,0.02076155811878381
18,1,0.42836815254146393,0.5659939999599175,0.0056378474986184725
19,1,0.23441678037427607,0.5231923581482139,0.24239086147751016
20,1,0.48983688864680125,0.5092813745957013,0.0008817367574974148
21,1,0.5457999190232705,0.4540452403967209,0.00015484058000855708
22,1,0.692576733854296,0.30742216866547895,1.0974802251543017e-06
23,1,0.9949215729614397,0.005078427038560264,3.5395403348089744e-22
24,1,0.43400691782381084,0.5612174250125539,0.004775657163635227
25,1,0.9863262538528398,0.013673746147160321,9.657847960614897e-19
26,1,0.5514029068507447,0.4484673272556441,0.0001297658936113896
27,1,0.34818730235653306,0.6063014640841559,0.04551123355931094
28,1,0.34818730235653306,0.6063014640841559,0.04551123355931094
29,1,0.8926854381903024,0.1073145617778483,3.184924027877313e-11
30,1,0.34818730235653306,0.6063014640841559,0.04551123355931094
31,1,0.5514029068507447,0.4484673272556441,0.0001297658936113896
32,1,0.5849310856353827,0.41502442505904746,4.448930556998857e-05
33,1,0.6822834367501952,0.3177149588297991,1.6044200058252761e-06
34,1,0.8575889969483185,0.1424110026249413,4.267402827209737e-10
35,1,0.4786833623597652,0.5200753870696193,0.0012412505706155996
36,1,0.8900396151565084,0.10996038480382012,3.967156233331424e-11
37,1,0.5401956804019077,0.4596196507749894,0.00018466882310306599
38,1,0.7322662369846056,0.26773352791358823,2.3510180596987715e-07
39,1,0.2220345320461467,0.5057742085047559,0.27219125944909744
40,1,0.6071066476878012,0.3928717786181454,2.1573694053421247e-05
41,1,0.43962361444010223,0.5563333978412726,0.004042987718625227
42,1,0.9247745715782077,0.07522542842041413,1.3779498944855131e-12
43,1,0.43400691782381084,0.5612174250125539,0.004775657163635227
44,1,0.9762759429413569,0.02372405705864302,8.497761040783445e-17
45,1,0.9784171888374908,0.021582811162509243,3.9206885700408206e-17
46,1,0.4731104502074197,0.5254179341604925,0.001471615632087774
47,1,0.6344796215007564,0.3655117490739121,8.629425331530753e-06
48,1,0.7647687135215179,0.2352312271652254,5.931325648470207e-08
49,1,0.4227008857309168,0.5706473911292684,0.0066517231398148385
50,1,0.579359779220872,0.4205869748974273,5.324588170056694e-05
51,1,0.40544637365547104,0.5836711847988204,0.010882441545708556
52,1,0.8336424270345727,0.16635757110220045,1.8632269636520356e-09
53,1,0.32530321383858357,0.6030664669965878,0.07163031916482863
54,1,0.6874470432953952,0.31255162938791503,1.3273166897370373e-06
